SDN NO. 05 SANGGAU;;Sekolah Dasar;;(0564) 2025770;https://www.google.com/maps/place/SDN+NO.+05+SANGGAU/data=!4m7!3m6!1s0x31fd8e4309c3714d:0xcf07df7984942950!8m2!3d0.1152378!4d110.588326!16s%2Fg%2F11c6lv8fpc!19sChIJTXHDCUOO_TERUCmUhHnfB88?authuser=0&hl=id&rclk=1;4,0 bintang 4 Ulasan
SD Negeri 29 Sanggau;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+Negeri+29+Sanggau/data=!4m7!3m6!1s0x31fd8ff8ad932edd:0x87fc44a351a2877e!8m2!3d0.120817!4d110.5772031!16s%2Fg%2F11gjxv5kq5!19sChIJ3S6TrfiP_TERfoeiUaNE_Ic?authuser=0&hl=id&rclk=1;4,4 bintang 7 Ulasan
SD NEGERI 19 PERIJI;https://sdn19periji.sch.id/;Sekolah Dasar;Jalan Raya Noyan Periji;0822-8009-7805;https://www.google.com/maps/place/SD+NEGERI+19+PERIJI/data=!4m7!3m6!1s0x31fc4f5b4713d021:0xa48e882bb47a980d!8m2!3d0.6453237!4d110.5615285!16s%2Fg%2F11m_r7ny71!19sChIJIdATR1tP_DERDZh6tCuIjqQ?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 22 BORO;;Sekolah;C9Q5+G78;;https://www.google.com/maps/place/SD+NEGERI+22+BORO/data=!4m7!3m6!1s0x31fda86a67128b7d:0x9def75ea454067a4!8m2!3d0.438779!4d110.358198!16s%2Fg%2F11f0wl8g9_!19sChIJfYsSZ2qo_TERpGdARep1750?authuser=0&hl=id&rclk=1;5,0 bintang 6 Ulasan
SD N 1 BEDUAI;;Sekolah;P92Q+HRH;0853-4544-1476;https://www.google.com/maps/place/SD+N+1+BEDUAI/data=!4m7!3m6!1s0x31fc57fdd7bca561:0x97d63498b8a36f47!8m2!3d0.701444!4d110.3896168!16s%2Fg%2F11h7ktlh1z!19sChIJYaW81_1X_DERR2-juJg01pc?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SD Negeri 01 Sosok;;Sekolah Dasar;;0821-5995-2726;https://www.google.com/maps/place/SD+Negeri+01+Sosok/data=!4m7!3m6!1s0x31fd0b5882ddc945:0xb1e33d7cd9e40ed7!8m2!3d0.2906844!4d110.2444459!16s%2Fg%2F11bzx_08sr!19sChIJRcndglgL_TER1w7k2Xw947E?authuser=0&hl=id&rclk=1;5,0 bintang 5 Ulasan
SD 41 Gunung Dekan;;Sekolah Dasar;W9MM+PH;0821-5071-9117;https://www.google.com/maps/place/SD+41+Gunung+Dekan/data=!4m7!3m6!1s0x2e027f3f174fa42b:0xc17126de585be02d!8m2!3d-0.0656618!4d110.3839305!16s%2Fg%2F11tjpb9wxp!19sChIJK6RPFz9_Ai4RLeBbWN4mccE?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SDN 02 Tayan Hilir;;Sekolah Dasar;X476+8CQ, desa kawat, dusun pebaok, jalan hujan mas, rt: 02. rw: 01. No:37 depan SDN 02, Jl. Hujan Mas;X476+8CQ, desa kawat, dusun pebaok, jalan hujan mas, rt: 02. rw: 01. No:37 depan SDN 02, Jl. Hujan Mas;https://www.google.com/maps/place/SDN+02+Tayan+Hilir/data=!4m7!3m6!1s0x2e029deb8b1acf39:0xb70bc2135a045120!8m2!3d-0.0370523!4d110.1092928!16s%2Fg%2F11r10f5dcw!19sChIJOc8ai-udAi4RIFEEWhPCC7c?authuser=0&hl=id&rclk=1;4,8 bintang 5 Ulasan
SDN NO. 13 SANGGAU;;Sekolah Dasar;Jl. Jenderal Ahmad Yani No.96;(0564) 24687;https://www.google.com/maps/place/SDN+NO.+13+SANGGAU/data=!4m7!3m6!1s0x31fd8e0d6f92b315:0xdd10cdbc7bbeffe4!8m2!3d0.1241802!4d110.6059239!16s%2Fg%2F11g6jtk66m!19sChIJFbOSbw2O_TER5P--e7zNEN0?authuser=0&hl=id&rclk=1;4,0 bintang 1 Ulasan
SD NEGERI 2 MELIAU;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NEGERI+2+MELIAU/data=!4m7!3m6!1s0x2e0287cbd656955b:0x16b108ac8325c6eb!8m2!3d-0.1239393!4d110.2883852!16s%2Fg%2F11g6j92sbz!19sChIJW5VW1suHAi4R68Ylg6wIsRY?authuser=0&hl=id&rclk=1;4,7 bintang 3 Ulasan
SD Negeri 03 Balai Karangan;;Sekolah Dasar;IV;0822-5262-6009;https://www.google.com/maps/place/SD+Negeri+03+Balai+Karangan/data=!4m7!3m6!1s0x31fc5de6dc96c66d:0xf4ebd9e33e133830!8m2!3d0.8172191!4d110.4679176!16s%2Fg%2F11bc7szfxs!19sChIJbcaW3OZd_DERMDgTPuPZ6_Q?authuser=0&hl=id&rclk=1;4,8 bintang 5 Ulasan
SD NEGERI 05 LOMUR;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NEGERI+05+LOMUR/data=!4m7!3m6!1s0x31fc5ef7b6936bf5:0xb2711f85d09115d7!8m2!3d0.8118439!4d110.3929806!16s%2Fg%2F11gfngt15l!19sChIJ9WuTtvde_DER1xWR0IUfcbI?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 21 MELIAU;;Sekolah;V7CW+H67;0822-5105-0828;https://www.google.com/maps/place/SD+NEGERI+21+MELIAU/data=!4m7!3m6!1s0x2e0287c58f486ebb:0xf792aa55923d4f03!8m2!3d-0.1285764!4d110.2955573!16s%2Fg%2F11g719x2_h!19sChIJu25Ij8WHAi4RA089klWqkvc?authuser=0&hl=id&rclk=1;4,0 bintang 1 Ulasan
SD Negeri 01;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+01/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0xa013d2d9620b6504!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pzrnvf60!19sChIJW38XsGuO_TERBGULYtnSE6A?authuser=0&hl=id&rclk=1;4,0 bintang 3 Ulasan
SD NEGERI 2 MELIAU;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NEGERI+2+MELIAU/data=!4m7!3m6!1s0x2e0287cbd656955b:0x16b108ac8325c6eb!8m2!3d-0.1239393!4d110.2883852!16s%2Fg%2F11g6j92sbz!19sChIJW5VW1suHAi4R68Ylg6wIsRY?authuser=0&hl=id&rclk=1;4,7 bintang 3 Ulasan
SD Negeri 18 Jeranai;;Sekolah Dasar;3H6X+X7J;3H6X+X7J;https://www.google.com/maps/place/SD+Negeri+18+Jeranai/data=!4m7!3m6!1s0x31fd89b292a3dc67:0xf5848b790242aaf6!8m2!3d0.0624683!4d110.5981455!16s%2Fg%2F11l7231kg5!19sChIJZ9yjkrKJ_TER9qpCAnmLhPU?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SDN 07 PANCASILA;;Sekolah Dasar;Sungai dekan, RT.06/RW.02, Desa Kuala buayan;;https://www.google.com/maps/place/SDN+07+PANCASILA/data=!4m7!3m6!1s0x2e027d0ef3c59f07:0x5adbcd826b888!8m2!3d-0.0943996!4d110.374636!16s%2Fg%2F11t1kh69t6!19sChIJB5_F8w59Ai4RiLgm2LytBQA?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 24 TUAN;;Sekolah Dasar;976W+532;0822-5196-9088;https://www.google.com/maps/place/SD+NEGERI+24+TUAN/data=!4m7!3m6!1s0x31fd09f1c35d7309:0xf7633d95e046f3c0!8m2!3d0.3603983!4d110.2951364!16s%2Fg%2F11tsv_8wdw!19sChIJCXNdw_EJ_TERwPNG4JU9Y_c?authuser=0&hl=id&rclk=1;
SDN 21 Piasak;;Sekolah;;0812-5541-3295;https://www.google.com/maps/place/SDN+21+Piasak/data=!4m7!3m6!1s0x2e029cb76410f2b9:0xb3c728a711b913a4!8m2!3d-0.0555495!4d110.12878!16s%2Fg%2F11fylwl4ps!19sChIJufIQZLecAi4RpBO5Eacox7M?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SD NEGERI 05 LOMUR;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NEGERI+05+LOMUR/data=!4m7!3m6!1s0x31fc5ef7b6936bf5:0xb2711f85d09115d7!8m2!3d0.8118439!4d110.3929806!16s%2Fg%2F11gfngt15l!19sChIJ9WuTtvde_DER1xWR0IUfcbI?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 22 Paus;;Sekolah Dasar;RCHM+HJ8;RCHM+HJ8;https://www.google.com/maps/place/SD+Negeri+22+Paus/data=!4m7!3m6!1s0x31fc5dddb137e347:0x9f2787902fe09817!8m2!3d0.8289185!4d110.4340724!16s%2Fg%2F11dftm3q_b!19sChIJR-M3sd1d_DERF5jgL5CHJ58?authuser=0&hl=id&rclk=1;4,0 bintang 8 Ulasan
SDN NO. 13 SANGGAU;;Sekolah Dasar;Jl. Jenderal Ahmad Yani No.96;(0564) 24687;https://www.google.com/maps/place/SDN+NO.+13+SANGGAU/data=!4m7!3m6!1s0x31fd8e0d6f92b315:0xdd10cdbc7bbeffe4!8m2!3d0.1241802!4d110.6059239!16s%2Fg%2F11g6jtk66m!19sChIJFbOSbw2O_TER5P--e7zNEN0?authuser=0&hl=id&rclk=1;4,0 bintang 1 Ulasan
SD Negeri 09;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+09/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0x43d0554b2f052641!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pztzsm3f!19sChIJW38XsGuO_TERQSYFL0tV0EM?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 03 Balai Karangan;;Sekolah Dasar;IV;0822-5262-6009;https://www.google.com/maps/place/SD+Negeri+03+Balai+Karangan/data=!4m7!3m6!1s0x31fc5de6dc96c66d:0xf4ebd9e33e133830!8m2!3d0.8172191!4d110.4679176!16s%2Fg%2F11bc7szfxs!19sChIJbcaW3OZd_DERMDgTPuPZ6_Q?authuser=0&hl=id&rclk=1;4,8 bintang 5 Ulasan
SD Negeri 11 Balai Aris;;Sekolah Dasar;Dusun Balai Aris;Dusun Balai Aris;https://www.google.com/maps/place/SD+Negeri+11+Balai+Aris/data=!4m7!3m6!1s0x31fd78e9d379127d:0x79667157f8c2f2f6!8m2!3d0.0878732!4d110.2983661!16s%2Fg%2F11dzdkbc3q!19sChIJfRJ50-l4_TER9vLC-FdxZnk?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD Negeri 04;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+04/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0xe03b34dd9acf3cc0!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pztl9yh5!19sChIJW38XsGuO_TERwDzPmt00O-A?authuser=0&hl=id&rclk=1;5,0 bintang 3 Ulasan
SDN 02 Tayan Hilir;;Sekolah Dasar;X476+8CQ, desa kawat, dusun pebaok, jalan hujan mas, rt: 02. rw: 01. No:37 depan SDN 02, Jl. Hujan Mas;X476+8CQ, desa kawat, dusun pebaok, jalan hujan mas, rt: 02. rw: 01. No:37 depan SDN 02, Jl. Hujan Mas;https://www.google.com/maps/place/SDN+02+Tayan+Hilir/data=!4m7!3m6!1s0x2e029deb8b1acf39:0xb70bc2135a045120!8m2!3d-0.0370523!4d110.1092928!16s%2Fg%2F11r10f5dcw!19sChIJOc8ai-udAi4RIFEEWhPCC7c?authuser=0&hl=id&rclk=1;4,8 bintang 5 Ulasan
SDN 11;;Sekolah;4J9C+696;;https://www.google.com/maps/place/SDN+11/data=!4m7!3m6!1s0x31fd8ddecccba961:0x7bbbc8117b3a0dfa!8m2!3d0.1180293!4d110.6208929!16s%2Fg%2F11c4wy2w71!19sChIJYanLzN6N_TER-g06exHIu3s?authuser=0&hl=id&rclk=1;4,0 bintang 5 Ulasan
SD NEGERI 03 KEDIAN;;Sekolah Dasar;97H2+CG;97H2+CG;https://www.google.com/maps/place/SD+NEGERI+03+KEDIAN/data=!4m7!3m6!1s0x31fd09000ebf1327:0xceff1bd5e36a4040!8m2!3d0.3786226!4d110.251294!16s%2Fg%2F11vsw6t1fx!19sChIJJxO_DgAJ_TERQEBq49Ub_84?authuser=0&hl=id&rclk=1;4,5 bintang 2 Ulasan
SD Negeri 23 Kelingking;;Sekolah Dasar;65XR+JR9, Dusun Kelingking, Desa Menyaboh;65XR+JR9, Dusun Kelingking, Desa Menyaboh;https://www.google.com/maps/place/SD+Negeri+23+Kelingking/data=!4m7!3m6!1s0x31fd0d35f5866d37:0xb2c7c20bffddf1b0!8m2!3d0.249041!4d110.1921158!16s%2Fg%2F11ryhjr114!19sChIJN22G9TUN_TERsPHd_wvCx7I?authuser=0&hl=id&rclk=1;4,0 bintang 2 Ulasan
SD Negeri Gunung Emas;;Sekolah Dasar;28GF+FMF;28GF+FMF;https://www.google.com/maps/place/SD+Negeri+Gunung+Emas/data=!4m7!3m6!1s0x31fd7f8f581e006b:0xe04578c100f717e2!8m2!3d0.0261928!4d110.3241787!16s%2Fg%2F11bw1z_ry1!19sChIJawAeWI9__TER4hf3AMF4ReA?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD N 10 MELUGAI;;Sekolah Dasar;345H+RP2;345H+RP2;https://www.google.com/maps/place/SD+N+10+MELUGAI/data=!4m7!3m6!1s0x31fd636631bec6e1:0x6b6d70ee7205039a!8m2!3d0.0595149!4d110.1292712!16s%2Fg%2F11sx4t4ct7!19sChIJ4ca-MWZj_TERmgMFcu5wbWs?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 55 SUNGAI LANGER;;Sekolah Dasar;6J2C+V85;6J2C+V85;https://www.google.com/maps/place/SD+NEGERI+55+SUNGAI+LANGER/data=!4m7!3m6!1s0x31fd936927ab5fc5:0xd770ad8e652ab2bd!8m2!3d0.202126!4d110.6208614!16s%2Fg%2F11s8x0xf79!19sChIJxV-rJ2mT_TERvbIqZY6tcNc?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 7 Empodis;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+Negeri+7+Empodis/data=!4m7!3m6!1s0x31fdb0748a082c65:0x8f1c4c253d5aa268!8m2!3d0.4251386!4d110.5483595!16s%2Fg%2F11gh47_h85!19sChIJZSwIinSw_TERaKJaPSVMHI8?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD NEGERI 08 NGALOK;;Sekolah Dasar;HFF5+76;HFF5+76;https://www.google.com/maps/place/SD+NEGERI+08+NGALOK/data=!4m7!3m6!1s0x31fc536ff4adc5af:0xdd4be0ea21076120!8m2!3d0.5731544!4d110.4581211!16s%2Fg%2F11t1h_rn03!19sChIJr8Wt9G9T_DERIGEHIergS90?authuser=0&hl=id&rclk=1;4,8 bintang 6 Ulasan
SD NEGERI 12 GUNA BANIR;;Sekolah Dasar;RMQ2+4WC;;https://www.google.com/maps/place/SD+NEGERI+12+GUNA+BANIR/data=!4m7!3m6!1s0x31fc41da6b4dde21:0xb94573544edefdda!8m2!3d0.8378116!4d110.6522809!16s%2Fg%2F11ghlrdj0j!19sChIJId5Na9pB_DER2v3eTlRzRbk?authuser=0&hl=id&rclk=1;3,8 bintang 12 Ulasan
SD negeri 20 Tanduk;;Sekolah;356C+QFM;356C+QFM;https://www.google.com/maps/place/SD+negeri+20+Tanduk/data=!4m7!3m6!1s0x31fd7d001f392853:0x27119b89779db1c8!8m2!3d0.062113!4d110.171101!16s%2Fg%2F11vqmytgdq!19sChIJUyg5HwB9_TERyLGdd4mbESc?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 09 TANJUNG MERPATI;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+NEGERI+09+TANJUNG+MERPATI/data=!4m7!3m6!1s0x31fdab4f2d011121:0x1eb83b9788bf4fe!8m2!3d0.5565961!4d110.4087277!16s%2Fg%2F11dxs4jw7_!19sChIJIREBLU-r_TER_vSLeLmD6wE?authuser=0&hl=id&rclk=1;4,1 bintang 7 Ulasan
SD Negeri 06 Sei Sengkuang;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+06+Sei+Sengkuang/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0xcb27b4e1b6e70f34!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pzrwrpn2!19sChIJW38XsGuO_TERNA_ntuG0J8s?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 12;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+12/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0x8810c53080892f88!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pzq5b91q!19sChIJW38XsGuO_TERiC-JgDDFEIg?authuser=0&hl=id&rclk=1;
SDN 20 BATANG TARANG;;Sekolah Dasar;;;https://www.google.com/maps/place/SDN+20+BATANG+TARANG/data=!4m7!3m6!1s0x31fd657a57180c19:0x1cfa65f487d5b7f8!8m2!3d0.1333563!4d110.1012676!16s%2Fg%2F11cl_h9886!19sChIJGQwYV3pl_TER-LfVh_Rl-hw?authuser=0&hl=id&rclk=1;4,6 bintang 13 Ulasan
SD Negeri 1 Meliau;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+Negeri+1+Meliau/data=!4m7!3m6!1s0x2e0287ce9dad3d11:0x2b6d422f88e5952e!8m2!3d-0.1285344!4d110.2893599!16s%2Fg%2F11dxd59hpc!19sChIJET2tnc6HAi4RLpXliC9CbSs?authuser=0&hl=id&rclk=1;3,3 bintang 4 Ulasan
SD NEGERI 24 TUAN;;Sekolah Dasar;867X+GM5;867X+GM5;https://www.google.com/maps/place/SD+NEGERI+24+TUAN/data=!4m7!3m6!1s0x31fd0b0076cf8bdd:0x201df1fc0ea3793f!8m2!3d0.3129276!4d110.2489345!16s%2Fg%2F11vsw6jrph!19sChIJ3YvPdgAL_TERP3mjDvzxHSA?authuser=0&hl=id&rclk=1;
SD tapang sebeluh;;Sekolah Dasar;QQPJ+QJ;QQPJ+QJ;https://www.google.com/maps/place/SD+tapang+sebeluh/data=!4m7!3m6!1s0x31fc3fdc40f2d937:0x68fc8f59a556fc33!8m2!3d0.7869944!4d110.7815291!16s%2Fg%2F11stvkt77b!19sChIJN9nyQNw__DERM_xWpVmP_Gg?authuser=0&hl=id&rclk=1;3,7 bintang 3 Ulasan
SD Negeri 08 Senunuk;;Sekolah Dasar;;;https://www.google.com/maps/place/SD+Negeri+08+Senunuk/data=!4m7!3m6!1s0x31fd9b9ef4495ba3:0x995d6679a3122485!8m2!3d0.1775465!4d110.4660476!16s%2Fg%2F11h3bn_tt7!19sChIJo1tJ9J6b_TERhSQSo3lmXZk?authuser=0&hl=id&rclk=1;4,0 bintang 2 Ulasan
SD Segelam Danau;;Sekolah;W596+QP2;W596+QP2;https://www.google.com/maps/place/SD+Segelam+Danau/data=!4m7!3m6!1s0x2e0285097c45da0f:0xc16ddbba2df98239!8m2!3d-0.0806067!4d110.1617588!16s%2Fg%2F11j0yg5yk3!19sChIJD9pFfAmFAi4ROYL5LbrbbcE?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD MIS ruis;;Sekolah Dasar;QFP5+XPP;;https://www.google.com/maps/place/SD+MIS+ruis/data=!4m7!3m6!1s0x31fc5c6fb1e8e7a3:0xa65cc4521599c5f!8m2!3d0.7874516!4d110.4593138!16s%2Fg%2F11bvvx_zz3!19sChIJo-fosW9c_DERX5xZIUXMZQo?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Negeri 40;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+40/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0x951f41a0f213183f!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pzscbd78!19sChIJW38XsGuO_TERPxgT8qBBH5U?authuser=0&hl=id&rclk=1;
SD Negeri 43 Embawang Kenaik;;Sekolah;;;https://www.google.com/maps/place/SD+Negeri+43+Embawang+Kenaik/data=!4m7!3m6!1s0x2e02815bba13c4b9:0x6b5f8199788cc88b!8m2!3d-0.0008314!4d110.2495558!16s%2Fg%2F11jt83bdhc!19sChIJucQTuluBAi4Ri8iMeJmBX2s?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SD Negeri 5 Tampik Sosok;;Sekolah Dasar;76VP+58J;76VP+58J;https://www.google.com/maps/place/SD+Negeri+5+Tampik+Sosok/data=!4m7!3m6!1s0x31fd0b589c851b45:0x8b1a83773090bc61!8m2!3d0.2929715!4d110.2357575!16s%2Fg%2F11gcqx45pd!19sChIJRRuFnFgL_TERYbyQMHeDGos?authuser=0&hl=id&rclk=1;5,0 bintang 6 Ulasan
Sd Negeri 11 Sanggau;;Sekolah;Jl. R.e. Martadinata No.154;Jl. R.e. Martadinata No.154;https://www.google.com/maps/place/Sd+Negeri+11+Sanggau/data=!4m7!3m6!1s0x31fd8e0d43e93b1f:0xb81b5b89eea8b4f6!8m2!3d0.1232879!4d110.6060292!16s%2Fg%2F11h0vtfq9x!19sChIJHzvpQw2O_TER9rSo7olbG7g?authuser=0&hl=id&rclk=1;
SD Negeri 03;;Sekolah Dasar;Jl. Kapuas No.19;;https://www.google.com/maps/place/SD+Negeri+03/data=!4m7!3m6!1s0x31fd8e6bb0177f5b:0x26466e7beb3c736f!8m2!3d0.119648!4d110.596698!16s%2Fg%2F1pzw641kp!19sChIJW38XsGuO_TERb3M863tuRiY?authuser=0&hl=id&rclk=1;
SD Negeri 08 Kobuk;;Sekolah Dasar;HGXQ+CC2, Jalan Benua Mawa;;https://www.google.com/maps/place/SD+Negeri+08+Kobuk/data=!4m7!3m6!1s0x31fc4d4df6cd2d79:0x79fae6d8e0f71267!8m2!3d0.5985053!4d110.538523!16s%2Fg%2F11s_cfpm_8!19sChIJeS3N9k1N_DERZxL34Njm-nk?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD NEGERI 16 MENGKIANG;;Sekolah;6JVJ+GJF;6JVJ+GJF;https://www.google.com/maps/place/SD+NEGERI+16+MENGKIANG/data=!4m7!3m6!1s0x31fd9432e17e77f1:0xd23a590fbe1ffe15!8m2!3d0.2438175!4d110.6315567!16s%2Fg%2F11c5xshgyl!19sChIJ8Xd-4TKU_TERFf4fvg9ZOtI?authuser=0&hl=id&rclk=1;4,5 bintang 4 Ulasan
SD Negeri 37 Balai Nanga;;Sekolah;;;https://www.google.com/maps/place/SD+Negeri+37+Balai+Nanga/data=!4m7!3m6!1s0x31fd8bc31e0eff79:0x5f6261be0f2ad9d3!8m2!3d0.0559712!4d110.6680124!16s%2Fg%2F11gr64lymg!19sChIJef8OHsOL_TER09kqD75hYl8?authuser=0&hl=id&rclk=1;3,5 bintang 6 Ulasan
SD Negeri 1 Bonti;;Sekolah;CG2R+G7F;;https://www.google.com/maps/place/SD+Negeri+1+Bonti/data=!4m7!3m6!1s0x31fdbac122321ed9:0xd382049d64641eb1!8m2!3d0.401319!4d110.5406713!16s%2Fg%2F11c5xlncf2!19sChIJ2R4yIsG6_TERsR5kZJ0EgtM?authuser=0&hl=id&rclk=1;4,3 bintang 3 Ulasan
SD Negeri 1 sekayam;;Sekolah;RCFR+M22;RCFR+M22;https://www.google.com/maps/place/SD+Negeri+1+sekayam/data=!4m7!3m6!1s0x31fc5dc4e21f2b99:0x849703ebaf27f101!8m2!3d0.8241306!4d110.4400098!16s%2Fg%2F11c20cpb3h!19sChIJmSsf4sRd_DERAfEnr-sDl4Q?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SDN 23 Keladau;;Sekolah;3GCC+34P;;https://www.google.com/maps/place/SDN+23+Keladau/data=!4m7!3m6!1s0x31fd85ffe6ea5907:0xb37558d7360b906f!8m2!3d0.0702245!4d110.5203218!16s%2Fg%2F11fxf4t1yt!19sChIJB1nq5v-F_TERb5ALNtdYdbM?authuser=0&hl=id&rclk=1;3,9 bintang 8 Ulasan
SD Negeri 07 Tonggong;;Sekolah;663Q+6WJ;663Q+6WJ;https://www.google.com/maps/place/SD+Negeri+07+Tonggong/data=!4m7!3m6!1s0x31fd7774140705b7:0xec5b7f345a7c5e6f!8m2!3d0.2030968!4d110.2397739!16s%2Fg%2F11fj85__pp!19sChIJtwUHFHR3_TERb158WjR_W-w?authuser=0&hl=id&rclk=1;4,3 bintang 3 Ulasan
SDN 32 GUNUNG DEKAN;;Sekolah Dasar;WCGG+CPQ, afd IV dekan;WCGG+CPQ, afd IV dekan;https://www.google.com/maps/place/SDN+32+GUNUNG+DEKAN/data=!4m7!3m6!1s0x2e027bff50489281:0x2853b034a6836545!8m2!3d-0.0739183!4d110.4268459!16s%2Fg%2F11dfh5vf3q!19sChIJgZJIUP97Ai4RRWWDpjSwUyg?authuser=0&hl=id&rclk=1;5,0 bintang 4 Ulasan
SD Negeri 24 Senajam;;Sekolah Dasar;H849+3H8;H849+3H8;https://www.google.com/maps/place/SD+Negeri+24+Senajam/data=!4m7!3m6!1s0x31fd01f9785555e5:0x4228845b446f5f9d!8m2!3d0.5551671!4d110.3189662!16s%2Fg%2F11t0366jg3!19sChIJ5VVVePkB_TERnV9vRFuEKEI?authuser=0&hl=id&rclk=1;
SDN 08 SEJATA;;Sekolah;2MCC+2J3, Unnamed Road;;https://www.google.com/maps/place/SDN+08+SEJATA/data=!4m7!3m6!1s0x31fd8b4e2531304b:0x7e1e68dcf8e8fc30!8m2!3d0.0200067!4d110.6715343!16s%2Fg%2F11j_vbgmgv!19sChIJSzAxJU6L_TERMPzo-NxoHn4?authuser=0&hl=id&rclk=1;5,0 bintang 1 Ulasan
SD Swasta Paroki Katedral;;Sekolah;No. 5 78512, Jl. Jend. Sudirman;No. 5 78512, Jl. Jend. Sudirman;https://www.google.com/maps/place/SD+Swasta+Paroki+Katedral/data=!4m7!3m6!1s0x31fd8e4112a6b45f:0x921eef4ee99d170f!8m2!3d0.1194697!4d110.5891312!16s%2Fg%2F11dxddgsyn!19sChIJX7SmEkGO_TERDxed6U7vHpI?authuser=0&hl=id&rclk=1;5,0 bintang 2 Ulasan
SDN 27 Embaong;;Sekolah Dasar;;;https://www.google.com/maps/place/SDN+27+Embaong/data=!4m7!3m6!1s0x31fd8f9b62edc9e3:0x2ebbe28ec6c43db8!8m2!3d0.1094089!4d110.5355686!16s%2Fg%2F11gfd20dq8!19sChIJ48ntYpuP_TERuD3Exo7iuy4?authuser=0&hl=id&rclk=1;2,7 bintang 3 Ulasan
SEKOLAH DASAR NEGERI;;Sekolah Dasar;;;https://www.google.com/maps/place/SEKOLAH+DASAR+NEGERI/data=!4m7!3m6!1s0x31fc5f9dd2664cfb:0x315ea414416f39af!8m2!3d0.8154518!4d110.3480907!16s%2Fg%2F11gg6nb9zw!19sChIJ-0xm0p1f_DERrzlvQRSkXjE?authuser=0&hl=id&rclk=1;
SD Kancil;;Sekolah;RWXF+GGX;RWXF+GGX;https://www.google.com/maps/place/SD+Kancil/data=!4m7!3m6!1s0x2e02bdd40639fe47:0x683fbdcf898d0a33!8m2!3d-0.1511316!4d109.9238626!16s%2Fg%2F11hz_sz_4d!19sChIJR_45BtS9Ai4RMwqNic-9P2g?authuser=0&hl=id&rclk=1;
